"Id","IdDec","Name","Base","Offset","File","Line"
"0x9058","36952","MW_FRIENDREGION_REQ","MW_BASE","0x0057","MWProtocol.h","206"
"0x9059","36953","MW_FRIENDCONNECTION_REQ","MW_BASE","0x0058","MWProtocol.h","207"
"0x905A","36954","MW_FRIENDGROUPMAKE_REQ","MW_BASE","0x0059","MWProtocol.h","209"
"0x905B","36955","MW_FRIENDGROUPMAKE_ACK","MW_BASE","0x005A","MWProtocol.h","210"
"0x905C","36956","MW_FRIENDGROUPDELETE_REQ","MW_BASE","0x005B","MWProtocol.h","211"
"0x905D","36957","MW_FRIENDGROUPDELETE_ACK","MW_BASE","0x005C","MWProtocol.h","212"
"0x905E","36958","MW_FRIENDGROUPCHANGE_REQ","MW_BASE","0x005D","MWProtocol.h","213"
"0x905F","36959","MW_FRIENDGROUPCHANGE_ACK","MW_BASE","0x005E","MWProtocol.h","214"
"0x9060","36960","MW_FRIENDGROUPNAME_REQ","MW_BASE","0x005F","MWProtocol.h","215"
"0x9061","36961","MW_FRIENDGROUPNAME_ACK","MW_BASE","0x0060","MWProtocol.h","216"
"0x9062","36962","MW_ADDITEMRESULT_REQ","MW_BASE","0x0061","MWProtocol.h","218"
"0x9063","36963","MW_ADDITEMRESULT_ACK","MW_BASE","0x0062","MWProtocol.h","219"
"0x9064","36964","MW_CHARSTATINFO_REQ","MW_BASE","0x0063","MWProtocol.h","220"
"0x9065","36965","MW_CHARSTATINFO_ACK","MW_BASE","0x0064","MWProtocol.h","221"
"0x9066","36966","MW_CHARSTATINFOANS_REQ","MW_BASE","0x0065","MWProtocol.h","222"
"0x9067","36967","MW_CHARSTATINFOANS_ACK","MW_BASE","0x0066","MWProtocol.h","223"
"0x9068","36968","MW_LOCALENABLE_REQ","MW_BASE","0x0067","MWProtocol.h","225"
"0x9069","36969","MW_LOCALENABLE_ACK","MW_BASE","0x0068","MWProtocol.h","226"
"0x906A","36970","MW_LOCALOCCUPY_REQ","MW_BASE","0x0069","MWProtocol.h","227"
"0x906B","36971","MW_LOCALOCCUPY_ACK","MW_BASE","0x006A","MWProtocol.h","228"
"0x906C","36972","MW_CORPSASK_REQ","MW_BASE","0x006B","MWProtocol.h","230"
"0x906D","36973","MW_CORPSASK_ACK","MW_BASE","0x006C","MWProtocol.h","231"
"0x906E","36974","MW_CORPSREPLY_REQ","MW_BASE","0x006D","MWProtocol.h","232"
"0x906F","36975","MW_CORPSREPLY_ACK","MW_BASE","0x006E","MWProtocol.h","233"
"0x9070","36976","MW_CORPSJOIN_REQ","MW_BASE","0x006F","MWProtocol.h","234"
"0x9071","36977","MW_ADDSQUAD_REQ","MW_BASE","0x0070","MWProtocol.h","235"
"0x9072","36978","MW_DELSQUAD_REQ","MW_BASE","0x0071","MWProtocol.h","236"
"0x9073","36979","MW_CORPSLEAVE_ACK","MW_BASE","0x0072","MWProtocol.h","237"
"0x9074","36980","MW_DELCORPSUNIT_REQ","MW_BASE","0x0073","MWProtocol.h","238"
"0x9075","36981","MW_ADDCORPSUNIT_REQ","MW_BASE","0x0074","MWProtocol.h","239"
"0x9076","36982","MW_CORPSCMD_REQ","MW_BASE","0x0075","MWProtocol.h","240"
"0x9077","36983","MW_TMSSEND_ACK","MW_BASE","0x0076","MWProtocol.h","242"
"0x9078","36984","MW_TMSRECV_REQ","MW_BASE","0x0077","MWProtocol.h","243"
"0x9079","36985","MW_TMSINVITE_REQ","MW_BASE","0x0078","MWProtocol.h","244"
"0x907A","36986","MW_TMSINVITE_ACK","MW_BASE","0x0079","MWProtocol.h","245"
"0x907B","36987","MW_TMSOUT_REQ","MW_BASE","0x007A","MWProtocol.h","246"
"0x907C","36988","MW_TMSOUT_ACK","MW_BASE","0x007B","MWProtocol.h","247"
"0x907D","36989","MW_POSTRECV_REQ","MW_BASE","0x007C","MWProtocol.h","249"
"0x907E","36990","MW_POSTRECV_ACK","MW_BASE","0x007D","MWProtocol.h","250"
"0x907F","36991","MW_CASTLEENABLE_REQ","MW_BASE","0x007E","MWProtocol.h","251"
"0x9080","36992","MW_CASTLEENABLE_ACK","MW_BASE","0x007F","MWProtocol.h","252"
"0x9081","36993","MW_CASTLEAPPLY_REQ","MW_BASE","0x0080","MWProtocol.h","253"
"0x9082","36994","MW_CASTLEAPPLY_ACK","MW_BASE","0x0081","MWProtocol.h","254"
"0x9083","36995","MW_CASTLEJOIN_REQ","MW_BASE","0x0082","MWProtocol.h","255"
"0x9084","36996","MW_CASTLEJOIN_ACK","MW_BASE","0x0083","MWProtocol.h","256"
"0x9085","36997","MW_CASTLEINFO_REQ","MW_BASE","0x0084","MWProtocol.h","257"
"0x9086","36998","MW_CASTLEOCCUPY_REQ","MW_BASE","0x0085","MWProtocol.h","258"
"0x9087","36999","MW_CASTLEOCCUPY_ACK","MW_BASE","0x0086","MWProtocol.h","259"
"0x9088","37000","MW_MONTEMPT_REQ","MW_BASE","0x0087","MWProtocol.h","260"
"0x9089","37001","MW_MONTEMPT_ACK","MW_BASE","0x0088","MWProtocol.h","261"
"0x908A","37002","MW_GETBLOOD_REQ","MW_BASE","0x0089","MWProtocol.h","262"
"0x908B","37003","MW_GETBLOOD_ACK","MW_BASE","0x008A","MWProtocol.h","263"
"0x908C","37004","MW_PROTECTEDCHECK_ACK","MW_BASE","0x008B","MWProtocol.h","265"
"0x908E","37006","MW_FRIENDPROTECTEDASK_ACK","MW_BASE","0x008D","MWProtocol.h","266"
"0x9091","37009","MW_ENEMYPOS_REQ","MW_BASE","0x0090","MWProtocol.h","268"
"0x9092","37010","MW_ENEMYPOS_ACK","MW_BASE","0x0091","MWProtocol.h","269"
"0x9093","37011","MW_CORPSCMD_ACK","MW_BASE","0x0092","MWProtocol.h","271"
"0x9094","37012","MW_CORPSENEMYLIST_REQ","MW_BASE","0x0093","MWProtocol.h","272"
"0x9095","37013","MW_CORPSENEMYLIST_ACK","MW_BASE","0x0094","MWProtocol.h","273"
"0x9096","37014","MW_MOVECORPSENEMY_REQ","MW_BASE","0x0095","MWProtocol.h","274"
"0x9097","37015","MW_MOVECORPSENEMY_ACK","MW_BASE","0x0096","MWProtocol.h","275"
"0x9098","37016","MW_MOVECORPSUNIT_REQ","MW_BASE","0x0097","MWProtocol.h","276"
"0x9099","37017","MW_MOVECORPSUNIT_ACK","MW_BASE","0x0098","MWProtocol.h","277"
"0x909A","37018","MW_ADDCORPSENEMY_REQ","MW_BASE","0x0099","MWProtocol.h","278"
"0x909B","37019","MW_ADDCORPSENEMY_ACK","MW_BASE","0x009A","MWProtocol.h","279"
"0x909C","37020","MW_DELCORPSENEMY_REQ","MW_BASE","0x009B","MWProtocol.h","280"
"0x909D","37021","MW_DELCORPSENEMY_ACK","MW_BASE","0x009C","MWProtocol.h","281"
"0x909E","37022","MW_CORPSHP_REQ","MW_BASE","0x009D","MWProtocol.h","282"
"0x909F","37023","MW_CORPSHP_ACK","MW_BASE","0x009E","MWProtocol.h","283"
"0x90A0","37024","MW_PARTYMOVE_REQ","MW_BASE","0x009F","MWProtocol.h","284"
"0x90A1","37025","MW_PARTYMOVE_ACK","MW_BASE","0x00A0","MWProtocol.h","285"
"0x90A2","37026","MW_CHGPARTYCHIEF_ACK","MW_BASE","0x00A1","MWProtocol.h","287"
"0x90A3","37027","MW_CHGPARTYCHIEF_REQ","MW_BASE","0x00A2","MWProtocol.h","288"
"0x90A4","37028","MW_CHGCORPSCOMMANDER_ACK","MW_BASE","0x00A3","MWProtocol.h","289"
"0x90A5","37029","MW_CHGCORPSCOMMANDER_REQ","MW_BASE","0x00A4","MWProtocol.h","290"
"0x90A6","37030","MW_REPORTENEMYLIST_REQ","MW_BASE","0x00A5","MWProtocol.h","291"
"0x90A7","37031","MW_CHGSQUADCHIEF_REQ","MW_BASE","0x00A6","MWProtocol.h","292"
"0x90A8","37032","MW_DEALITEMASK_REQ","MW_BASE","0x00A7","MWProtocol.h","294"
"0x90A9","37033","MW_DEALITEMASK_ACK","MW_BASE","0x00A8","MWProtocol.h","295"
"0x90AA","37034","MW_DEALITEMRLY_REQ","MW_BASE","0x00A9","MWProtocol.h","296"
"0x90AB","37035","MW_DEALITEMRLY_ACK","MW_BASE","0x00AA","MWProtocol.h","297"
"0x90AC","37036","MW_DEALITEMADD_REQ","MW_BASE","0x00AB","MWProtocol.h","298"
"0x90AD","37037","MW_DEALITEMADD_ACK","MW_BASE","0x00AC","MWProtocol.h","299"
"0x90AE","37038","MW_DEALITEMERROR_REQ","MW_BASE","0x00AD","MWProtocol.h","300"
"0x90AF","37039","MW_DEALITEMERROR_ACK","MW_BASE","0x00AE","MWProtocol.h","301"
"0x90B0","37040","MW_DEALITEM_REQ","MW_BASE","0x00AF","MWProtocol.h","302"
"0x90B1","37041","MW_DEALITEM_ACK","MW_BASE","0x00B0","MWProtocol.h","303"
"0x90B6","37046","MW_MAGICMIRROR_REQ","MW_BASE","0x00B5","MWProtocol.h","304"
"0x90B7","37047","MW_MAGICMIRROR_ACK","MW_BASE","0x00B6","MWProtocol.h","305"
"0x90B9","37049","MW_CREATERECALLMON_REQ","MW_BASE","0x00B8","MWProtocol.h","306"
"0x90BA","37050","MW_CREATERECALLMON_ACK","MW_BASE","0x00B9","MWProtocol.h","307"
"0x90BB","37051","MW_RECALLMONDEL_REQ","MW_BASE","0x00BA","MWProtocol.h","308"
"0x90BC","37052","MW_RECALLMONDEL_ACK","MW_BASE","0x00BB","MWProtocol.h","309"
"0x90BD","37053","MW_REGION_ACK","MW_BASE","0x00BC","MWProtocol.h","310"
"0x90BE","37054","MW_TELEPORT_REQ","MW_BASE","0x00BD","MWProtocol.h","311"
"0x90BF","37055","MW_TELEPORT_ACK","MW_BASE","0x00BE","MWProtocol.h","312"
"0x90C0","37056","MW_CONLIST_REQ","MW_BASE","0x00BF","MWProtocol.h","313"
"0x90C1","37057","MW_CONLIST_ACK","MW_BASE","0x00C0","MWProtocol.h","314"
"0x90C2","37058","MW_ENTERSOLOMAP_REQ","MW_BASE","0x00C1","MWProtocol.h","315"
"0x90C3","37059","MW_ENTERSOLOMAP_ACK","MW_BASE","0x00C2","MWProtocol.h","316"
"0x90C4","37060","MW_LEAVESOLOMAP_ACK","MW_BASE","0x00C3","MWProtocol.h","317"
"0x90C5","37061","MW_CHECKMAIN_REQ","MW_BASE","0x00C4","MWProtocol.h","318"
"0x90C6","37062","MW_CHECKMAIN_ACK","MW_BASE","0x00C5","MWProtocol.h","319"
"0x90C7","37063","MW_USERPOSITION_REQ","MW_BASE","0x00C6","MWProtocol.h","320"
"0x90C8","37064","MW_BEGINTELEPORT_ACK","MW_BASE","0x00C7","MWProtocol.h","321"
"0x90C9","37065","MW_STARTTELEPORT_REQ","MW_BASE","0x00C8","MWProtocol.h","322"
"0x90CA","37066","MW_CHECKCONNECT_ACK","MW_BASE","0x00C9","MWProtocol.h","323"
"0x90CB","37067","MW_CHGPARTYTYPE_REQ","MW_BASE","0x00CA","MWProtocol.h","325"
"0x90CC","37068","MW_CHGPARTYTYPE_ACK","MW_BASE","0x00CB","MWProtocol.h","326"
"0x90CD","37069","MW_TMSINVITEASK_REQ","MW_BASE","0x00CC","MWProtocol.h","328"
"0x90CE","37070","MW_TMSINVITEASK_ACK","MW_BASE","0x00CD","MWProtocol.h","329"
"0x90CF","37071","MW_PETRIDING_REQ","MW_BASE","0x00CE","MWProtocol.h","330"
"0x90D0","37072","MW_PETRIDING_ACK","MW_BASE","0x00CF","MWProtocol.h","331"
"0x90D1","37073","MW_GUILDCABINETLIST_REQ","MW_BASE","0x00D0","MWProtocol.h","334"
"0x90D2","37074","MW_GUILDCABINETLIST_ACK","MW_BASE","0x00D1","MWProtocol.h","335"
"0x90D3","37075","MW_GUILDCABINETPUTIN_REQ","MW_BASE","0x00D2","MWProtocol.h","337"
"0x90D4","37076","MW_GUILDCABINETPUTIN_ACK","MW_BASE","0x00D3","MWProtocol.h","338"
"0x90D5","37077","MW_GUILDCABINETTAKEOUT_REQ","MW_BASE","0x00D4","MWProtocol.h","340"
"0x90D6","37078","MW_GUILDCABINETTAKEOUT_ACK","MW_BASE","0x00D5","MWProtocol.h","341"
"0x90D7","37079","MW_GUILDCONTRIBUTION_REQ","MW_BASE","0x00D6","MWProtocol.h","343"
"0x90D8","37080","MW_GUILDCONTRIBUTION_ACK","MW_BASE","0x00D7","MWProtocol.h","344"
"0x90D9","37081","MW_GUILDARTICLELIST_REQ","MW_BASE","0x00D8","MWProtocol.h","346"
"0x90DA","37082","MW_GUILDARTICLELIST_ACK","MW_BASE","0x00D9","MWProtocol.h","347"
"0x90DB","37083","MW_GUILDARTICLEADD_REQ","MW_BASE","0x00DA","MWProtocol.h","349"
"0x90DC","37084","MW_GUILDARTICLEADD_ACK","MW_BASE","0x00DB","MWProtocol.h","350"
"0x90DD","37085","MW_GUILDARTICLEDEL_REQ","MW_BASE","0x00DC","MWProtocol.h","352"
"0x90DE","37086","MW_GUILDARTICLEDEL_ACK","MW_BASE","0x00DD","MWProtocol.h","353"
"0x90DF","37087","MW_GUILDFAME_REQ","MW_BASE","0x00DE","MWProtocol.h","355"
"0x90E0","37088","MW_GUILDFAME_ACK","MW_BASE","0x00DF","MWProtocol.h","356"
"0x90E1","37089","MW_GUILDARTICLEUPDATE_REQ","MW_BASE","0x00E0","MWProtocol.h","357"
"0x90E2","37090","MW_GUILDARTICLEUPDATE_ACK","MW_BASE","0x00E1","MWProtocol.h","358"
"0x90E3","37091","MW_GUILDWANTEDADD_REQ","MW_BASE","0x00E2","MWProtocol.h","359"
"0x90E4","37092","MW_GUILDWANTEDADD_ACK","MW_BASE","0x00E3","MWProtocol.h","360"
"0x90E5","37093","MW_GUILDWANTEDDEL_REQ","MW_BASE","0x00E4","MWProtocol.h","361"
"0x90E6","37094","MW_GUILDWANTEDDEL_ACK","MW_BASE","0x00E5","MWProtocol.h","362"
"0x90E7","37095","MW_GUILDWANTEDLIST_REQ","MW_BASE","0x00E6","MWProtocol.h","363"
"0x90E8","37096","MW_GUILDWANTEDLIST_ACK","MW_BASE","0x00E7","MWProtocol.h","364"
"0x90E9","37097","MW_GUILDVOLUNTEERING_REQ","MW_BASE","0x00E8","MWProtocol.h","365"
"0x90EA","37098","MW_GUILDVOLUNTEERING_ACK","MW_BASE","0x00E9","MWProtocol.h","366"
"0x90EB","37099","MW_GUILDVOLUNTEERINGDEL_REQ","MW_BASE","0x00EA","MWProtocol.h","367"
"0x90EC","37100","MW_GUILDVOLUNTEERINGDEL_ACK","MW_BASE","0x00EB","MWProtocol.h","368"
"0x90ED","37101","MW_GUILDVOLUNTEERLIST_REQ","MW_BASE","0x00EC","MWProtocol.h","369"
"0x90EE","37102","MW_GUILDVOLUNTEERLIST_ACK","MW_BASE","0x00ED","MWProtocol.h","370"
"0x90EF","37103","MW_GUILDVOLUNTEERREPLY_REQ","MW_BASE","0x00EE","MWProtocol.h","371"
"0x90F0","37104","MW_GUILDVOLUNTEERREPLY_ACK","MW_BASE","0x00EF","MWProtocol.h","372"
"0x90F1","37105","MW_GUILDTACTICSWANTEDADD_REQ","MW_BASE","0x00F0","MWProtocol.h","373"
"0x90F2","37106","MW_GUILDTACTICSWANTEDADD_ACK","MW_BASE","0x00F1","MWProtocol.h","374"
"0x90F3","37107","MW_GUILDTACTICSWANTEDDEL_REQ","MW_BASE","0x00F2","MWProtocol.h","375"
"0x90F4","37108","MW_GUILDTACTICSWANTEDDEL_ACK","MW_BASE","0x00F3","MWProtocol.h","376"
"0x90F5","37109","MW_GUILDTACTICSWANTEDLIST_REQ","MW_BASE","0x00F4","MWProtocol.h","377"
"0x90F6","37110","MW_GUILDTACTICSWANTEDLIST_ACK","MW_BASE","0x00F5","MWProtocol.h","378"
"0x90F7","37111","MW_GUILDTACTICSVOLUNTEERING_REQ","MW_BASE","0x00F6","MWProtocol.h","379"
"0x90F8","37112","MW_GUILDTACTICSVOLUNTEERING_ACK","MW_BASE","0x00F7","MWProtocol.h","380"
"0x90F9","37113","MW_GUILDTACTICSVOLUNTEERINGDEL_REQ","MW_BASE","0x00F8","MWProtocol.h","381"
"0x90FA","37114","MW_GUILDTACTICSVOLUNTEERINGDEL_ACK","MW_BASE","0x00F9","MWProtocol.h","382"
"0x90FB","37115","MW_GUILDTACTICSVOLUNTEERLIST_REQ","MW_BASE","0x00FA","MWProtocol.h","383"
"0x90FC","37116","MW_GUILDTACTICSVOLUNTEERLIST_ACK","MW_BASE","0x00FB","MWProtocol.h","384"
"0x90FD","37117","MW_GUILDTACTICSREPLY_REQ","MW_BASE","0x00FC","MWProtocol.h","385"
"0x90FE","37118","MW_GUILDTACTICSREPLY_ACK","MW_BASE","0x00FD","MWProtocol.h","386"
"0x90FF","37119","MW_GUILDTACTICSKICKOUT_REQ","MW_BASE","0x00FE","MWProtocol.h","387"
"0x9100","37120","MW_GUILDTACTICSKICKOUT_ACK","MW_BASE","0x00FF","MWProtocol.h","388"
"0x9101","37121","MW_EVENTQUARTER_REQ","MW_BASE","0x0100","MWProtocol.h","391"
"0x9102","37122","MW_HELMETHIDE_REQ","MW_BASE","0x0101","MWProtocol.h","393"
"0x9103","37123","MW_HELMETHIDE_ACK","MW_BASE","0x0102","MWProtocol.h","394"
"0x9104","37124","MW_PARTYMEMBERRECALL_REQ","MW_BASE","0x0103","MWProtocol.h","396"
"0x9105","37125","MW_PARTYMEMBERRECALL_ACK","MW_BASE","0x0104","MWProtocol.h","397"
"0x9106","37126","MW_SOULMATE_REQ","MW_BASE","0x0105","MWProtocol.h","399"
"0x9107","37127","MW_SOULMATE_ACK","MW_BASE","0x0106","MWProtocol.h","400"
"0x9108","37128","MW_SOULMATESEARCH_REQ","MW_BASE","0x0107","MWProtocol.h","401"
"0x9109","37129","MW_SOULMATESEARCH_ACK","MW_BASE","0x0108","MWProtocol.h","402"
"0x910A","37130","MW_SOULMATEREG_REQ","MW_BASE","0x0109","MWProtocol.h","403"
"0x910B","37131","MW_SOULMATEREG_ACK","MW_BASE","0x010A","MWProtocol.h","404"
"0x910C","37132","MW_SOULMATEEND_REQ","MW_BASE","0x010B","MWProtocol.h","405"
"0x910D","37133","MW_SOULMATEEND_ACK","MW_BASE","0x010C","MWProtocol.h","406"
"0x910E","37134","MW_SOULMATEDEL_REQ","MW_BASE","0x010D","MWProtocol.h","407"
"0x910F","37135","MW_SOULMATEDEL_ACK","MW_BASE","0x010E","MWProtocol.h","408"
"0x9110","37136","MW_CASTLEWARINFO_REQ","MW_BASE","0x010F","MWProtocol.h","409"
"0x9111","37137","MW_CASTLEWARINFO_ACK","MW_BASE","0x0110","MWProtocol.h","410"
"0x9112","37138","MW_ENDWAR_REQ","MW_BASE","0x0111","MWProtocol.h","411"
"0x9113","37139","MW_ENDWAR_ACK","MW_BASE","0x0112","MWProtocol.h","412"
"0x9114","37140","MW_PARTYMEMBERRECALLANS_REQ","MW_BASE","0x0113","MWProtocol.h","414"
"0x9115","37141","MW_PARTYMEMBERRECALLANS_ACK","MW_BASE","0x0114","MWProtocol.h","415"
"0x9116","37142","MW_CHATBAN_REQ","MW_BASE","0x0115","MWProtocol.h","417"
"0x9117","37143","MW_CHATBAN_ACK","MW_BASE","0x0116","MWProtocol.h","418"
"0x9118","37144","MW_RECALLMONDATA_REQ","MW_BASE","0x0117","MWProtocol.h","419"
"0x9119","37145","MW_RECALLMONDATA_ACK","MW_BASE","0x0118","MWProtocol.h","420"
"0x911A","37146","MW_CHANGECHARBASE_REQ","MW_BASE","0x0119","MWProtocol.h","421"
"0x911B","37147","MW_CHANGECHARBASE_ACK","MW_BASE","0x011A","MWProtocol.h","422"
"0x911C","37148","MW_HEROSELECT_REQ","MW_BASE","0x011B","MWProtocol.h","423"
"0x911D","37149","MW_HEROSELECT_ACK","MW_BASE","0x011C","MWProtocol.h","424"
"0x911E","37150","MW_RELAYCONNECT_REQ","MW_BASE","0x011D","MWProtocol.h","425"
"0x911F","37151","MW_CHARMSG_REQ","MW_BASE","0x011E","MWProtocol.h","426"
"0x9120","37152","MW_ITEMSTATE_REQ","MW_BASE","0x011F","MWProtocol.h","428"
"0x9121","37153","MW_GAINPVPPOINT_REQ","MW_BASE","0x0120","MWProtocol.h","429"
"0x9122","37154","MW_GAINPVPPOINT_ACK","MW_BASE","0x0121","MWProtocol.h","430"
"0x9123","37155","MW_LOCALRECORD_ACK","MW_BASE","0x0122","MWProtocol.h","431"
"0x9124","37156","MW_GUILDPOINTLOG_REQ","MW_BASE","0x0123","MWProtocol.h","432"
"0x9125","37157","MW_GUILDPOINTLOG_ACK","MW_BASE","0x0124","MWProtocol.h","433"
"0x9126","37158","MW_GUILDPOINTREWARD_REQ","MW_BASE","0x0125","MWProtocol.h","434"
"0x9127","37159","MW_GUILDPOINTREWARD_ACK","MW_BASE","0x0126","MWProtocol.h","435"
"0x9128","37160","MW_GUILDPVPRECORD_REQ","MW_BASE","0x0127","MWProtocol.h","436"
"0x9129","37161","MW_GUILDPVPRECORD_ACK","MW_BASE","0x0128","MWProtocol.h","437"
"0x912A","37162","MW_GUILDPOINTTAKE_REQ","MW_BASE","0x0129","MWProtocol.h","438"
"0x912B","37163","MW_MONSTERBUY_REQ","MW_BASE","0x012A","MWProtocol.h","439"
"0x912C","37164","MW_MONSTERBUY_ACK","MW_BASE","0x012B","MWProtocol.h","440"
"0x912D","37165","MW_GUILDMONEYRECOVER_ACK","MW_BASE","0x012C","MWProtocol.h","441"
"0x912E","37166","MW_CASTLEGUILDCHG_REQ","MW_BASE","0x012D","MWProtocol.h","442"
"0x912F","37167","MW_FRIENDLIST_ACK","MW_BASE","0x012E","MWProtocol.h","443"
"0x9130","37168","MW_EVENTUPDATE_REQ","MW_BASE","0x012F","MWProtocol.h","445"
"0x9131","37169","MW_EVENTUPDATE_ACK","MW_BASE","0x0130","MWProtocol.h","446"
"0x9132","37170","MW_EVENTMSG_REQ","MW_BASE","0x0131","MWProtocol.h","447"
"0x9133","37171","MW_CASHSHOPSTOP_REQ","MW_BASE","0x0132","MWProtocol.h","448"
"0x9134","37172","MW_CASHITEMSALE_REQ","MW_BASE","0x0133","MWProtocol.h","449"
"0x9135","37173","MW_CASHITEMSALE_ACK","MW_BASE","0x0134","MWProtocol.h","450"
"0x9136","37174","MW_GUILDTACTICSINVITE_REQ","MW_BASE","0x0135","MWProtocol.h","452"
"0x9137","37175","MW_GUILDTACTICSINVITE_ACK","MW_BASE","0x0136","MWProtocol.h","453"
"0x9138","37176","MW_GUILDTACTICSANSWER_REQ","MW_BASE","0x0137","MWProtocol.h","454"
"0x9139","37177","MW_GUILDTACTICSANSWER_ACK","MW_BASE","0x0138","MWProtocol.h","455"
"0x913A","37178","MW_GUILDTACTICSLIST_REQ","MW_BASE","0x0139","MWProtocol.h","456"
"0x913B","37179","MW_GUILDTACTICSLIST_ACK","MW_BASE","0x013A","MWProtocol.h","457"
"0x913C","37180","MW_WORLDPOSTSEND_REQ","MW_BASE","0x013B","MWProtocol.h","459"
"0x913D","37181","MW_CASTLEAPPLICANTCOUNT_REQ","MW_BASE","0x013C","MWProtocol.h","460"
"0x913E","37182","MW_MONTHRANKUPDATE_REQ","MW_BASE","0x013D","MWProtocol.h","462"
"0x913F","37183","MW_MONTHRANKUPDATE_ACK","MW_BASE","0x013E","MWProtocol.h","463"
"0x9140","37184","MW_MONTHRANKLIST_REQ","MW_BASE","0x013F","MWProtocol.h","464"
"0x9141","37185","MW_MONTHRANKRESET_REQ","MW_BASE","0x0140","MWProtocol.h","465"
"0x9142","37186","MW_WARLORDSAY_REQ","MW_BASE","0x0141","MWProtocol.h","466"
"0x9143","37187","MW_WARLORDSAY_ACK","MW_BASE","0x0142","MWProtocol.h","467"
"0x9144","37188","MW_FIRSTGRADEGROUP_REQ","MW_BASE","0x0143","MWProtocol.h","468"
"0x9145","37189","MW_TOURNAMENTENABLE_REQ","MW_BASE","0x0144","MWProtocol.h","470"
"0x9146","37190","MW_TOURNAMENT_REQ","MW_BASE","0x0145","MWProtocol.h","471"
"0x9147","37191","MW_TOURNAMENT_ACK","MW_BASE","0x0146","MWProtocol.h","472"
"0x9148","37192","MW_TOURNAMENTAPPLYINFO_REQ","MW_BASE","0x0147","MWProtocol.h","474"
"0x9149","37193","MW_TOURNAMENTAPPLYINFO_ACK","MW_BASE","0x0148","MWProtocol.h","475"
"0x914A","37194","MW_TOURNAMENTAPPLY_REQ","MW_BASE","0x0149","MWProtocol.h","476"
"0x914B","37195","MW_TOURNAMENTAPPLY_ACK","MW_BASE","0x014A","MWProtocol.h","477"
"0x914C","37196","MW_TOURNAMENTJOINLIST_REQ","MW_BASE","0x014B","MWProtocol.h","478"
"0x914D","37197","MW_TOURNAMENTJOINLIST_ACK","MW_BASE","0x014C","MWProtocol.h","479"
"0x914E","37198","MW_TOURNAMENTPARTYLIST_REQ","MW_BASE","0x014D","MWProtocol.h","480"
"0x914F","37199","MW_TOURNAMENTPARTYLIST_ACK","MW_BASE","0x014E","MWProtocol.h","481"
"0x9150","37200","MW_TOURNAMENTPARTYADD_REQ","MW_BASE","0x014F","MWProtocol.h","482"
"0x9151","37201","MW_TOURNAMENTPARTYADD_ACK","MW_BASE","0x0150","MWProtocol.h","483"
"0x9152","37202","MW_TOURNAMENTMATCHLIST_REQ","MW_BASE","0x0151","MWProtocol.h","484"
"0x9153","37203","MW_TOURNAMENTMATCHLIST_ACK","MW_BASE","0x0152","MWProtocol.h","485"
"0x9154","37204","MW_TOURNAMENTEVENTLIST_REQ","MW_BASE","0x0153","MWProtocol.h","486"
"0x9155","37205","MW_TOURNAMENTEVENTLIST_ACK","MW_BASE","0x0154","MWProtocol.h","487"
"0x9156","37206","MW_TOURNAMENTEVENTINFO_REQ","MW_BASE","0x0155","MWProtocol.h","488"
"0x9157","37207","MW_TOURNAMENTEVENTINFO_ACK","MW_BASE","0x0156","MWProtocol.h","489"
"0x9158","37208","MW_TOURNAMENTEVENTJOIN_REQ","MW_BASE","0x0157","MWProtocol.h","490"
"0x9159","37209","MW_TOURNAMENTEVENTJOIN_ACK","MW_BASE","0x0158","MWProtocol.h","491"
"0x915A","37210","MW_TOURNAMENTMATCH_REQ","MW_BASE","0x0159","MWProtocol.h","492"
"0x915B","37211","MW_TOURNAMENTINFO_REQ","MW_BASE","0x015A","MWProtocol.h","493"
"0x915C","37212","MW_TOURNAMENTENTERGATE_ACK","MW_BASE","0x015B","MWProtocol.h","494"
"0x915D","37213","MW_TOURNAMENTRESULT_REQ","MW_BASE","0x015C","MWProtocol.h","495"
"0x915E","37214","MW_TOURNAMENTRESULT_ACK","MW_BASE","0x015D","MWProtocol.h","496"
"0x915F","37215","MW_TOURNAMENTPARTYDEL_ACK","MW_BASE","0x015E","MWProtocol.h","497"
"0x9160","37216","MW_TOURNAMENTSCHEDULE_REQ","MW_BASE","0x015F","MWProtocol.h","498"
"0x9161","37217","MW_TOURNAMENTSCHEDULE_ACK","MW_BASE","0x0160","MWProtocol.h","499"
"0x9162","37218","MW_TOURNAMENTBATPOINT_REQ","MW_BASE","0x0161","MWProtocol.h","500"
"0x9163","37219","MW_TERMINATE_REQ","MW_BASE","0x0162","MWProtocol.h","501"
"0x9164","37220","MW_TERMINATE_ACK","MW_BASE","0x0163","MWProtocol.h","502"
"0x9165","37221","MW_HELPMESSAGE_REQ","MW_BASE","0x0164","MWProtocol.h","503"
"0x9166","37222","MW_MISSIONENABLE_REQ","MW_BASE","0x0165","MWProtocol.h","504"
"0x9167","37223","MW_MISSIONOCCUPY_REQ","MW_BASE","0x0166","MWProtocol.h","505"
"0x9168","37224","MW_MISSIONOCCUPY_ACK","MW_BASE","0x0167","MWProtocol.h","506"
"0x9169","37225","MW_EVENTMSGLOTTERY_REQ","MW_BASE","0x0168","MWProtocol.h","507"
